,time,noticia
38,flamengo,"Principal jogador do Flamengo na temporada, Arrascaeta foi protagonista em mais um jogo do Rubro-Negro no Brasileirão. O camisa 10 foi o autor do gol da vitória deste sábado por 1 a 0 contra o Bahia, no Maracanã, em confronto válido pela oitava rodada do Brasileirão. Na saída do gramado, o uruguaio exaltou a jogada do gol, reconheceu o momento de instabilidade da equipe e projetou o jogo contra a LDU como uma ""final"". — Feliz pelo lance, uma das coisas que a gente trabalhou durante a semana foi atacar os espaços, fiquei feliz. Três pontos muito importantes, num momento difícil, mas a gente está junto e jogo a jogo é uma final. Eu sempre tento ajudar meus companheiros, seja com um um gol, uma assistência, como for — disse Arrascaeta, artilheiro do Brasileirão com sete gols. Já pensando no duelo contra a LDU, pela quinta rodada do grupo C da Libertadores, Arrascaeta, de forma sincera, apontou o momento de turbulência e oscilações do time e atribuiu o peso da partida com uma final para o Rubro-Negro na temporada. — Com certeza, acredito que a gente, durante um período muito longo, vai ter essas recaídas por momentos. É mais importante levantar-se o mais rápido possível. A gente tem um elenco muito qualificado, temos que nos recuperar, ajudar os companheiros e cada jogo uma final. Agora, quinta-feira, todos juntos para mais uma final na Libertadores — completou. O camisa 10 falou sobre o seu momento na temporada e a sequência de jogos em que tem atuado. Vale ressaltar que o jogador uruguaio sofreu diversas questões musculares em 2024. — Sim, eu penso que estou bem fisicamente, consigo ajudar meus companheiros dentro do campo, estou me sentindo muito bem. É isso. Continuar desse jeito — afirmou. Na próxima quinta-feira (15), o Flamengo encara a LDU no Maracanã, às 21h30. O Rubro-Negro ocupa a terceira posição do grupo com 5 pontos, três atrás do Central Córdoba (ARG), que ocupa a última vaga de classificação para as oitavas de final da competição. + Compre já seus ingressos para os jogos do Flamengo + ✅Clique aqui para seguir o novo canal ge Flamengo no WhatsApp + O mercado do Cartola vai fechar! Monte seu time agora! Assista: tudo sobre o Flamengo no ge, na Globo e no sportv"
39,fluminense,"Thiago Silva se pronunciou nas redes sociais, na noite deste domingo, e se desculpou pela declaração dada após a derrota por 3 a 2 para o Atlético-MG, na Arena MRV. Após afirmar que ""falta um pouco mais de caráter e luta"" dos seus companheiros, o zagueiro afirmou que ""se expressou mal"" e pediu desculpas aos jogadores do Fluminense . ""Quero corrigir e deixar bem claro que caráter não falta pra ninguém desse grupo. Gostaria de esclarecer que a palavra correta seria personalidade para o momento de dificuldade que atravessamos devido aos últimos resultados. Me expressei mal e peço desculpas aos meus companheiros por isso"", escreveu Thiago Silva nas suas redes sociais. A declaração polêmica aconteceu depois que o Fluminense levou a virada e perdeu por 3 a 2 para o Atlético-MG na tarde deste domingo, na Arena MRV, e se distanciou do G-4 do Campeonato Brasileiro. Voltando a jogar depois de aproximadamente um mês, o capitão Thiago Silva desabafou na saída de campo depois da nova derrota tricolor. — Não fizemos um belíssimo jogo, mas também não fizemos um jogo muito ruim. Mas acho que poderíamos fazer melhor. Essa tem que ser a nossa cobrança, de olhar para dentro e ver o que não está dando certo. Acho que um pouco mais de caráter, de luta. É difícil falar, cara. Tem umas coisas que a gente tem que falar dentro, não podemos expor tudo. Mas é uma situação complicada que a gente vem atravessando. A gente não vem desempenhando bem, e com isso as coisas não estão acontecendo. Hoje a gente sai na frente, depois para de jogar. É difícil, é difícil. + Atuações do Flu: Renato mexe mal e não consegue conter ímpeto do Atlético-MG; dê suas notas O Fluminense vive um momento contestado tanto nas derrotas quanto nas vitórias sem convencer. O Tricolor volta a campo na quarta-feira e recebe o Unión Española no Maracanã, pela Copa Sul-Americana. Thiago Silva cobrou uma reação rápida e também reclamou dos muitos gols sofridos: — É o momento da gente olhar para dentro, olhar no espelho e ver o que tem para fazer para melhorar. Quarta-feira tem um jogo importante, teoricamente decisivo para a gente, depois sai para Caxias onde tem que pontuar. E no momento está difícil. Vamos tentar recuperar da melhor maneira possível, depois de um mês quase que eu não jogo, hoje até que consegui suportar bem. Até no campo sintético, um pouco mais duro, consegui desempenhar um papel teoricamente bom, mas não foi suficiente para ajudar. — Tem que minimizar esses erros porque todo jogo a gente vem tomando gol. E não é por aí que a coisa tem que andar. Time que quer brigar lá em cima tem que tomar o mínimo de gol possível. Eu nunca vi um time campeão tomando gol em todos os jogos. Isso não é desculpa, não é colocando culpa em ninguém. Acho que é um contexto geral que temos que avaliar. Conseguimos empatar um jogo difícil depois de eles terem virado. E no último minuto você toma o gol, depois de três cobranças no mesmo lugar. Vamos descansar, falar o que tem para falar dentro e tentar reverter isso. Por fim, Thiago Silva não atribuiu a derrota ao gramado sintético que foi inaugurado neste domingo na Arena MRV, mas voltou a criticar o campo artificial para a prática esportiva no Brasil: — Sintético hoje não fez diferença porque eles também não estão acostumados. Mas não é o que a gente quer para o nosso futebol. Não é contra o Atlético-MG ou contra os times que têm campo sintético, mas é contra o espetáculo. + O mercado do Cartola vai fechar! Monte seu time agora! + Compre já seus ingressos para os jogos do Fluminense + ✅Clique aqui para seguir o novo canal ge Fluminense no WhatsApp Assista: tudo sobre o Fluminense no ge, na Globo e no sportv"
40,fluminense,"Declarações fortes marcaram o pós-jogo da derrota do Fluminense por 3 a 2 contra o Atlético-MG, neste domingo, na Arena MRV, pela oitava rodada do Brasileirão. Na saída de campo, o zagueiro Thiago Silva cobrou ""mais caráter"" dos seus companheiros. Em entrevista coletiva, o técnico Renato Gaúcho evitou críticas ao elenco, mas admitiu que ""faltou malandragem"" ao time. — Quanto ao elenco, vou evitar comentar porque quando cheguei o elenco todo estava aí. Lógico que o clube sempre tenta contratar, às vezes vai acertar, às vezes vai errar, faz parte. O Lima, hoje, era um jogador que iria jogar, tanto é que não viajou para Bolívia porque ele ia jogar. Infelizmente, na sexta-feira ele sentiu uma lesão. O Ganso e o Renato, na grama sintética, seria perigoso colocá-los para jogar —iniciou a explicação. — Foi um grande segundo tempo de ambas as partes, mas pelo que o Fluminense produziu, eu acho que nós merecíamos inclusive a vitória. Então, infelizmente nós tomamos os gols num momento ruim da partida, em que nós estávamos melhores. As partes, a gente treina, a gente procura imitar sempre. Também enfrentamos uma grande equipe, tem grandes jogadores, tem um grupo forte, tem dinheiro e hoje em dia no Campeonato Brasileiro, o clube que tem dinheiro faz a diferença assim — completou o treinador. Na pergunta seguinte, Renato Gaúcho foi questionado sobre o que seria essa ""falta de malandragem"" que faltou ao Fluminense. O treinador continuou, citando os momentos finais da partida. — Quando eu falo a malandragem, eu falo que, na pior das hipóteses, o jogo estava 2x2, faltavam dois, três minutos para terminar o jogo, e no final do jogo a bola não pode nem chegar perto da nossa área. O Atlético teve dois, três escanteios seguidos. Foi no momento que ia queimar a última substituição para colocar um zagueiro porque eu sabia que no final do jogo o Atlético iria colocar a bola na área, mas infelizmente nesse tempo aí a gente tomou o terceiro gol. Então, a malandragem que eu falo é no vídeo, no dia a dia, eu passo para eles que no final do jogo a bola não pode a bola chegar nem próxima da nossa área. Então, infelizmente, a bola chegou, tiveram dois, três escanteios, tivemos uma falha na marcação e, infelizmente, nós tomamos o terceiro gol. + Atuações do Fluminense: Renato mexe mal e não consegue conter ímpeto do Atlético-MG + Thiago Silva desabafa após derrota e faz cobrança: ""Um pouco mais de caráter, de lutar"" Com o resultado, o Fluminense é o quinto colocado no Brasileirão, com 13 pontos em oito jogos. O Tricolor está a três do Cruzeiro, quarto colocado. Na próxima quarta-feira, às 19h, o time de Renato Gaúcho enfrenta o Unión Española, no Maracanã, pela quinta rodada do Grupo F da Conmebol Sul-Americana. Vaias da torcida do Atlético-MG ao próprio time: ""No nosso melhor momento do jogo, e no pior momento do adversário, nós tomamos gols. Isso dá confiança para o adversário e, logo em seguida, eles conseguiram o segundo gol. E aí, lógico, Aí o torcedor que estava contra, voltou a incentivar, a ficar a favor. E aí o Atlético cresceu, mesmo assim nós achamos o gol de empate. E aí, a torcida voltou a pegar no pé dos jogadores do Atlético, uma coisa normal no futebol. E aí, infelizmente, aquilo que eu falo, a bola não pode nem chegar próximo da nossa área no fim do jogo, mas no escanteio tomamos um gol de bola parada"" Falhas nos gols: ""As falhas são normais no futebol, a gente treina porque para que não aconteça. O Atlético tomou um gol por falha, mas nós também falhamos. A gente treina, conversa, corrige para que a gente tenha um número menor de erros para que a gente não tome gols. Mas, infelizmente, nós falhamos, tomamos os gols. Mas, na pior das hipóteses, pelo que o Fluminense produziu hoje, acho que pelo menos um ponto estava bom para a gente, pelo que segundo tempo. É aquilo que eu falei. O último gol de cabeça, faltando um ou dois minutos, a bola não pode nem chegar à nossa área. Chegou e toda bola que chega na área é perigo de gol. E infelizmente nós somos o terceiro"" Busca por reforços: ""Eu tenho conversado bastante com o presidente, trocado ideias com ele e com o Paulo. É lógico que a gente pensa em contratar, mas contratar só daqui um mês, quando abre a janela. Hoje em dia, é difícil se encontrar jogadores, e no momento que você encontra o jogador, ele custa muito caro. O clube sente um pouquinho no bolso e fica um pouco difícil. Mas a gente está atento, está olhando vendo os jogadores, trocando ideias. E ali na frente, se puder, se a diretoria puder me dar, qualquer jogador que possa chegar para nos ajudar, ele será bem-vindo"" Gramado sintético: ""O clube é obrigado a cuidar do campo, porque lá estão as estrelas, que são os jogadores. Os clubes investem bastante nos jogadores caros para colocar eles num campo ruim. Aí para poupar, não ficar colocando novas gramas para cuidar do campo, aí colar o grama sintética. Para quê? Para ganhar dinheiro com shows. Não tem nada a ver com isso. Só estou dando minha opinião como um ex-jogador. Só que as pessoas que fazem isso nunca jogaram futebol. Elas não sabem o quanto que elas estão prejudicando o clube delas. Porque daqui a pouco um clube grande vai contratar jogadores caríssimos e daqui a pouco um jogador desse vai torcer um joelho, vai torcer um tornozelo, um tendão. E é quem perde com tudo isso? Então, quando as pessoas colocam o grama sintética e botam na balança, a pergunta que você tem que fazer paras pessoas é: ""por que colocam o grama sintética?"". ""Ah nossa nossa grama era muito ruim no passado e melhorou"". Não, não melhorou. Piorou. Se você for fazer uma pesquisa entre os jogadores, eu pelo menos não tenho a minha (opinião): eu prefiro jogar em um campo ruim do que num campo sintético. Campo sintético é ruim em todos os sentidos do jogo de futebol. Em todos. Mas eu não tenho o poder da caneta, não sou presidente dos clubes. Dou minha opinião. Já falei para os jogadores. Enquanto eles vão começarem a gritar, no bom sentido de criticar a grama sintética, infelizmente nós vamos ter todo ano mais gramas sintéticas e muito mais lesões. Até alguém se dá conta de que: ""olha, fizemos besteira. Ganhamos de um lado, mas o futebol que todo mundo cobra piorou. Piorou porque só quem jogou futebol e joga futebol sabe o quanto a grama sintética é ruim para o futebol"" + O mercado do Cartola vai fechar! Monte seu time agora! + Compre já seus ingressos para os jogos do Fluminense + ✅Clique aqui para seguir o novo canal ge Fluminense no WhatsApp Assista: tudo sobre o Fluminense no ge, na Globo e no sportv"
41,fluminense,"+ ✅Clique aqui para seguir o novo canal ge Fluminense no WhatsApp Assista: tudo sobre o Fluminense no ge, na Globo e no sportv"
42,fortaleza,"A pequena Louise viralizou nas redes sociais após comemorar um gol do Fortaleza . A menina 'voou' após ser jogada pelo pai no ar depois que Lucero marcou o segundo dele na partida e o quarto do time na goleada por 5 a 0 em cima do Juventude. O momento foi flagrado pela transmissão do Premiere. O duelo ocorreu neste sábado (10), no Estádio Presidente Vargas, pelo Brasileirão. + Siga o ge Fortaleza no WhatsApp A pequena de apenas três anos é filha de Rodrigo Allan e Milena de Paiva. Desde cedo ela frequenta os jogos do Tricolor. - Jogo foi excelente, aquela animação toda. Felicidade de ver o Fortaleza jogar bem, fazer uma goleada dessas. Eu não pensei em outra coisa a não ser comemorar com ela, jogando ela para cima. Ela gosta dessas aventuras - destaca Allan, em entrevista ao ge . As imagens logo ganharam as redes sociais. A pequena se diverte com o momento, que ocorreu na reta final da partida. - É uma menina muito esperta, não fica quieta um segundo. Na hora ela gostou, não ficou assustada. Ela comemora depois que eu segurei ela no braço. Ela vai para os jogos comigo desde os seis meses - afirmou o pai. + Calebe se emociona ao marcar pelo Fortaleza após mais de um ano: “Eu me cobrava bastante” + Vojvoda celebra goleada e trajetória no Fortaleza: ""Quero continuar neste clube"" O Fortaleza volta a campo na terça-feira (13), quando enfrenta o Atlético Bucaramanga em jogo da quinta rodada da Libertadores. O duelo será às 21h30 (de Brasília), na Arena Castelão. Pelo Brasileiro , o Leão visita o Vasco no sábado (17), em São Januário."
43,fortaleza,"O Fortaleza homenageou Toinha, que trabalha no clube há 54 anos, e dedica carinho a todos. Em vídeo divulgado neste sábado (10), a funcionária-símbolo, que também é conhecida como ""mãe tricolor"" foi até a entrada da sede do clube, no Pici, e encontrou uma placa com a frase: ""Portone da Toinha."" O técnico Juan Pablo Vojvoda, o CEO Marcelo Paz e o presidente do clube, Rolim Machado, receberam a homenageada pelo dia das mães. Ela, que começou como funcionária na portaria, atualmente trabalha como auxiliar de nutrição do time. - Tem um portão novo agora, não? - perguntou o técnico do Leão. - Mas tu nunca mais saiu. Tu só sai de carro - brincou Toinha. - Vamos resolver o problema com o portone aí - brincou Vojvoda. O treinador conduziu Toinha até a placa. Emocionada, ouviu palavras de carinho dos dirigentes do clube e de Tinga, que participou do momento junto com Moisés. - Você, que é o símbolo do Fortaleza, da mulher tricolor. Por tudo que você já viveu aqui aqui, fez, já plantou - destacou o CEO do clube. - Eu quero agradecer a Deus. Quero agradecer minha família toda. É muita honra viver aqui dentro - destacou a funcionária emocionada. - Isso aqui é pouco. Vão ficar todas as coisas boas aqui. Ainda tem muito tempo com a gente. A gente vai aproveitar muito com a senhora. A senhora merece muito, viu? - afirmou Tinga. + Funcionária-símbolo do Fortaleza, Toinha completa 50 anos de clube: ""É uma vida"" E qual o motivo de ""Portone da Toinha""? A frase ficou conhecida há algum tempo. Ainda em 2021, Vojvoda deixou a sede do clube para ir ao shopping. Na volta, o treinador ficou alguns minutos do lado de fora enquanto abriam o portão para ele. Um torcedor fez o registro do técnico na antiga portaria do clube. Outro criou o áudio criativo. Ao gritos, o que seria a voz de Vojvoda, gritava: ""Toinha! Toinha! Abra cá o portone!"" A brincadeira ganhou as redes sociais e provocou muitas gargalhadas da torcida, da própria Toinha e do técnico. + Funcionária do Fortaleza, Toinha explica foto de Vojvoda no Pici: ""Queria ir à Igreja a pé, riu muito"" O Fortaleza volta a campo na terça-feira (13), quando enfrenta o Bucaramanga em jogo da quinta rodada do Copa Libertadores. O duelo tem início às 21h30 (de Brasília), na Arena Castelão."
44,fortaleza,"O meia Calebe voltou a balançar as redes pelo Fortaleza após mais de um ano. O jogador, que sofreu bastante com lesões, entrou aos 41 minutos do segundo tempo do duelo contra o Juventude e marcou o quinto gol na vitória do Leão do Pici. O atleta ficou bastante emocionado em campo e recebeu apoio dos companheiros de time. As equipes se enfrentaram neste sábado (10), no Estádio Presidente Vargas, em jogo da oitava rodada do Brasileirão. + Siga o ge Fortaleza no WhatsApp - Todo mundo sabe o que eu passei. Venho trabalhando muito para voltar ao meu futebol. A torcida sabe qual é o meu futebol, meus companheiros, a diretoria, a comissão. Então, desde o meu retorno, eu não vi a hora de poder ajudar com gols, com assistências. Com a vitória, que é o mais importante. A comissão, todo mundo do clube, meus companheiros, sempre passaram confiança que eu ia voltar a poder ajudar a equipe. Eu me cobrava bastante - afirmou o atleta em entrevista após a partida. - Não veio no tempo que eu queria, mas veio no tempo de Deus. Toda honra e toda a glória seja dado a Ele sempre. Deus me fez estar aqui nesse momento. Só tenho a agradecer aos meus familiares, a minha futura esposa Sara Beatriz, que me ajudou em todos os momentos. Então é só glorificar o nome do Senhor - completou. + Veja mais notícias do Fortaleza Calebe não marcava pela equipe desde 31 de janeiro de 2024, quando balançou as redes no Campeonato Cearense em jogo contra o Iguatu. O atleta passou por uma série de lesões que o deixou de fora do time praticamente durante toda a temporada de 2024. Nesta temporada, o jogador atuou diante do Retrô, pela Copa do Brasil, e já acumula 19 partidas com a camisa tricolor na temporada. O Tricolor do Pici está em nono na tabela do Brasileirão. O time volta a campo na terça-feira (13), quando enfrenta o Atlético Bucaramanga em mais uma rodada da Libertadores. + Lucero brilha, Fortaleza goleia Juventude por 5 a 0 e deixa Z-4 do Brasileirão + Atuações do Fortaleza: Lucero faz dois, Calebe e Pochettino voltam a marcar"
45,gremio,"Não é visível a fronteira atual entre as duas expressões do título. Grêmio, Inter e Juventude disputaram nove pontos e conquistaram um. Levaram 10 gols e fizeram só um entre sábado e domingo. Quem pontuou, o Grêmio, sangrou uma hemorragia para fazer um gol no Bragantino e não sustentou a vantagem por dois minutos. O momento, claramente, é ruim. Quem não está no Z-4, como o Juventude, habita as cercanias a dois pontos da zona ruim. No melhor dos mundos, os três gaúchos melhoram ainda antes da janela de reforços. Dependerá do sucesso dos treinadores na correção de rumos do que está dando tão errado. Sul-Americana e Libertadores podem ajudar ou afundar. Saberemos ainda nesta semana."
46,gremio,"Uma hora antes de a bola rolar para o empate em 1 a 1 do Grêmio com o Bragantino no sábado, o torcedor tricolor precisou olhar duas vezes para a escalação. O meia de criação escalado por Mano Menezes não era nem Monsalve nem Cristaldo , principais opções do setor, e sim Nathan , veementemente criticado e até então com apenas 45 minutos jogados em 2025. + Alô, torcida tricolor! O ge Grêmio está no WhatsApp! O uso do jogador de 29 anos foi descrito pelo técnico como ""oportunidade"" a um atleta que ainda não havia recebido sua atenção passados cinco jogos no comando. O ""Pescador"" durou 59 minutos em campo e saiu vaiado na Arena. Momentos antes de dar lugar a Monsalve, errou um passe para Cristian Olivera na ponta esquerda que fez a torcida perder paciência – se é que havia alguma. Na transmissão do Premiere, um gremista imediatamente pediu a troca, outro xingou, outra fez expressão de desamparo (reveja no vídeo acima) . Veja também: + Maurício Saraiva: Grêmio sangra para empatar + Cuéllar tem lesão confirmada; veja tempo de parada + Análise: empate expõe trauma que pode ser fatal Na entrevista coletiva, Mano foi perguntado sobre a escolha e explicou pouco. Preferiu abordar o contexto das partidas e assegurar a mudança drástica de desempenho da equipe com a entrada de Monsalve, que deu outro ritmo ao Grêmio e fez por merecer o gol de Amuzu aos 41. Porém, penalizado com o empate logo em seguida. – Tinha espaço para o Monsalve na segunda parte do jogo, principalmente. Então, pegar um jogador que transporta melhor a bola com espaço fica melhor para ele. Quando temos menos espaço, quando as linhas (do adversário) estão mais baixas, já tem um pouco mais de dificuldade. Estamos trabalhando para que ele evolua para que também saiba se comportar nessas circunstâncias – disse o técnico. Cristaldo Monsalve Nathan Segundo dados do Gato Mestre do ge , Nathan acertou 10 de 13 passes tentados na partida, finalizou uma vez e cometeu duas faltas. Monsalve, em 31 minutos, acertou 8 de 11 passes, também chutou uma vez, sofreu e cometeu duas faltas e recebeu cartão amarelo. Cristaldo, que começou no empate sem gols contra o Atlético Grau pela Sul-Americana, na semana passada, sequer saiu do banco. – Cristaldo já é um jogador mais experiente, com um pouco menos vigor, mas dá algumas coisas que em determinados momentos que a equipe também precisa. Mas eu vejo que a solução passa pela melhora da equipe como um todo. Acho que ela melhorou e vai continuar melhorando – pontuou. Depois de ter apenas ""meio treino"" para preparar o time que enfrentou o Bragantino, Mano Menezes terá somente esta segunda-feira de trabalho no campo antes do jogo decisivo pela liderança do grupo na Sul-Americana contra o Godoy Cruz, na Arena, na terça. No duelo diante dos argentinos, será preciso marcar gol e vencer, quase que obrigatoriamente, apesar de haver mais uma rodada a jogar. Além disso, se for vazado, o objetivo se torna mais árduo. – O futebol pode começar com se defender bem, mas precisa ter produção ofensiva. Na terça-feira, por exemplo, não vai ser suficiente se defender bem, vamos ter que fazer gol, construir vitória. Temos que estar preparados para todos os aspectos. Os fundamentos do jogo estão sendo analisados para tentar se chegar corretamente ao lugar que queremos – contextualiza Mano. 🎧 Ouça o podcast ge Grêmio 🎧 + Assista: tudo sobre o Grêmio no ge e na TV"
47,gremio,"O time de Mano Menezes sangrou para chegar a 1x0, não sustentou dois minutos a vantagem e cedeu o empate que mantém sua posição delicada. O Bragantino é um time comum e bem treinado. Está no alto da tabela, não creio que se mantenha lá. O Grêmio melhorou com as mudanças do treinador, não o suficiente para vencer como ganhou do Santos uma semana antes. Pontuou, segue fora do Z-4, mas com desempenho desanimador. Por quanto tempo até dar alguma segurança à sua torcida?"
48,gremio,"O Grêmio confirmou neste sábado que Cuéllar está lesionado . O volante, que ficou de fora da partida contra o Bragantino, tem uma ""lesão no músculo solear grau 2-b da perna direita"", conforme nota divulgada pelo clube no site oficial. O problema de Cuéllar foi constatado após ele sofrer uma pancada no jogo contra o Atlético Grau , na quarta-feira, pela Sul-Americana, quando foi titular. O atleta está recuperação. Veja também + Grêmio marca no fim, mas cede empate ao Bragantino na Arena + Como Mano Menezes avaliou o empate em casa com o Bragantino Na entrevista coletiva, Mano Menezes falou sobre o tempo de retorno estimado para Cuéllar. — Um músculo meio chato e que vai, dependendo de cada um, levar de duas a três semanas para a gente tê-lo de volta — comentou o treinador após o empate em 1 a 1 com o Bragantino . + Alô, torcida tricolor! O ge Grêmio está no WhatsApp! Cuéllar veio do futebol árabe para o Grêmio. No ano passado, pelo Al-Shabab fez somente 20 jogos, e o baixo nível de competitividade contribui para que tenha dificuldades físicas no retorno ao Brasil, na avaliação da comissão técnica. No começo deste ano, chegou a ficar mais de 40 dias sem entrar em campo após sofrer um edema na coxa esquerda e iniciar trabalho de reforço muscular. Sem Cuéllar, que havia iniciado os três jogos anteriores, Mano Menezes irá apostar novamente em Camilo para formar a dupla de volantes contra o Godoy Cruz , na terça-feira. Villasanti está em fase final de recuperação de lesão na coxa esquerda , mas a tendência é que esteja pronto para a partida de sábado, diante do São Paulo. O mesmo vale para Edenilson, que enfrenta problema na coxa direita . + Assista: tudo sobre o Grêmio no ge e na TV"
49,internacional,"O Botafogo começará de ânimo renovado uma semana que promete ser puxada. Antes da decisão contra o Estudiantes, e do clássico contra o Flamengo pelo Brasileirão, a equipe construiu um acachapante 4x0 diante do Internacional. Esbanjou eficiência! Não finalizou tantas vezes, mas foi extremamente letal nas chances que teve. Explorou bem as deficiências da mexida defesa rival. Marlon Freitas fez lançamentos primorosos para os gols de Artur e Cuiabano. Teve sua melhor atuação até aqui em 2025. Igor Jesus e Alex Telles completaram o placar. O Internacional mostrou-se incapaz de inibir os lançamentos buscados pelo Botafogo nas costas da sua defesa. Conseguiu ser competitivo no 1º tempo, mas desabou depois do terceiro gol. Amargou a terceira derrota seguida. Escalações Renato Paiva fez apenas uma troca em relação ao time que venceu na Venezuela. Artur entrou na vaga que foi de Rwan Cruz. Já Roger Machado escalou apenas quatro titulares mais frequentes: Anthoni, Aguirre, Victor Gabriel e Wesley. Vitão, Bernabei, Fernando e Alan Patrick não foram nem relacionados. Diego Rosa ganhou oportunidade no meio e Lucca no ataque. O jogo No quesito aproveitamento de chances o Botafogo fez um 1º tempo dos sonhos no estádio Nilton Santos. O Internacional teve mais que o triplo de finalizações nos 49 minutos iniciais, mas não chegou nem perto da precisão alvinegra. O princípio agressivo dos donos da casa foi premiado com muita rapidez. Igor Jesus recebeu um passe direto de Gregore, após cobrança de lateral no campo de defesa, e escorou de peito para Vitinho. O passe do ponta para Cuiabano foi bloqueado pela zaga, mas voltou para que ele mesmo pudesse servir Igor Jesus na entrada da área. O centroavante não perdoou em chute no canto direito de Anthoni. A vantagem antes dos dez minutos fez o Botafogo tirar um peso das costas e certamente mexeu na estratégia colorada. O Inter passou a ter mais a bola, circulou com velocidade e fez bons movimentos no campo de ataque, principalmente as flutuações de Wesley e Bruno Tabata dos lados para o centro. Muitas vezes ele se encontraram na intermediária e elevaram o nível ofensivo dos gaúchos. O cenário, porém, não se transformou em volume de chances reais. John precisou fazer duas boas defesas em arremates de Ramon e Wesley, mas logo depois o Botafogo conseguiu compactar melhor os setores. Diminuiu o espaço de flutuação de Tabata e Wesley. O Colorado manteve-se mais presente no campo de ataque, mas a capacidade de furar a defesa rival não era alta. Lucca fazia bons movimentos em diagonal e dava trabalho aos zagueiros do Botafogo. O Glorioso, por sua vez, esteve mais firme para defender as proximidades da meta, mas só havia encaixado um contragolpe relevante até a reta final da 1ª etapa. Marlon Freitas aproveitou a rebatida de uma ligação direta do Inter e fez um lançamento primoroso para Artur bater de primeira e ampliar o placar aos 44'. Mais um erro de proteção nas costas da defesa colorada, que acabou exposta com a desvantagem precoce no placar. Roger tirou o inoperante Thiago Maia no intervalo. Óscar Romero o substituiu. O Inter passava a ter um homem mais criativo na intermediária ofensiva. Renato Paiva sacou Jeffinho e botou Nathan Fernandes. Bruno Tabata, o melhor do Inter no jogo, obrigou John a fazer outra boa defesa logo no primeiro minuto do 2º tempo, aproveitando um erro de Jair na saída de bola. Parecia que os gaúchos pressionariam em busca do empate. Até tentaram, mas seguiram com os pecados defensivos que renderam situações favoráveis aos cariocas. Marlon Freitas, mais uma vez com extrema qualidade, serviu Cuiabano em contragolpe iniciado por Nathan, e o ex-gremista bateu no ângulo de Anthoni para marcar um golaço. A partir daí o Inter ficou entregue defensivamente. O quarto do Glorioso, em bonito chute de Alex Telles de fora da área, saiu naturalmente. Allan, Kauan Lindes, Rwan Cruz e Marçal entraram no Glorioso ao longo da 2ª etapa. Mantiveram o bom nível da equipe e participaram de jogadas que poderiam ter rendido ao menos mais um gol. No Inter, Roger lançou Ricardo Mathias, Gustavo Prado, Luis Otávio e Gabriel Carvalho. Ricardo perdeu grande chance de diminuir em cruzamento de Tabata. Não era mesmo o dia do time vermelho."
50,internacional,"Não é visível a fronteira atual entre as duas expressões do título. Grêmio, Inter e Juventude disputaram nove pontos e conquistaram um. Levaram 10 gols e fizeram só um entre sábado e domingo. Quem pontuou, o Grêmio, sangrou uma hemorragia para fazer um gol no Bragantino e não sustentou a vantagem por dois minutos. O momento, claramente, é ruim. Quem não está no Z-4, como o Juventude, habita as cercanias a dois pontos da zona ruim. No melhor dos mundos, os três gaúchos melhoram ainda antes da janela de reforços. Dependerá do sucesso dos treinadores na correção de rumos do que está dando tão errado. Sul-Americana e Libertadores podem ajudar ou afundar. Saberemos ainda nesta semana."
51,internacional,"A derrota do Inter para o Botafogo, por goleada no Nilton Santos, gerou questionamentos sobre o trabalho de Roger Machado. A ponto até de surgir o assunto da continuidade do treinador à frente da equipe. Em cima disso, o vice de futebol José Olavo Bisol saiu em defesa do comandante colorado. + O ge está no WhatsApp! Siga o canal ge Inter Em entrevista coletiva após a derrota no Rio de Janeiro, o dirigente foi perguntado o que poderia mudar no time até quinta-feira, dia do confronto com o Nacional pela Conmebol Libertadores. Na pergunta, foi levantada suposta rejeição da torcida a Roger, o que sugeriria uma saída do técnico. – A tua fala (do repórter), o teu diagnóstico, não pode fazer uma representação coletiva da torcida. Nós todos estamos indignados. Mas dizer que a maioria ou a torcida, tu não tem esse direito. Eu não tenho esse diagnóstico que tu tens. Indignação todos temos, mas falar em saída neste momento? Absurdo – disparou Bisol. – Quatro, cinco jogos atrás falávamos de um modelo que estava dando certo, que fizemos enfrentamentos com grandes clubes com capacidade de se reinventar e que o Roger era o melhor técnico do Brasil, reconhecido por vários de vocês – acrescentou. Leia também + Derrota premeditada escancara pior momento; análise + Roger admite que goleada ""contamina"" decisão na Libertadores O Inter sofreu a terceira derrota consecutiva na temporada, igualando a série negativa das últimas três rodadas do Brasileirão passado. Além disso, o 4 a 0 sofrido pelo Botafogo foi a pior derrota de Roger em margem. Neste contexto, o time se prepara para o compromisso de quinta-feira com o Nacional, pela Conmebol Libertadores, denominado ""jogo do ano"" pelo dirigente colorado. A partida no Parque Central ocorre às 19h. 🎧 Ouça o podcast ge Inter 🎧 + Assista: tudo sobre o Inter no ge e na TV"
