,time,noticia
10,bahia,"O Flamengo venceu o Deportivo Táchira por 1 a 0 e garantiu vaga nas oitavas de final da Conmebol Libertadores. A partida registrou o maior público de times brasileiros como mandantes na atual edição da competição. Foram 61.484 pagantes (66.082 presentes), com uma renda bruta de R$ 3,4 milhões. O recorde anterior também pertencia ao Flamengo. Na vitória sobre a LDU por 2 a 0 , o público foi de 61.223 pagantes. Os três maiores públicos brasileiros na competição são do Rubro-Negro - Flamengo 1 x 2 Central Córdoba teve um pouco mais de 53 mil pagantes. +Arrascaeta é o jogador com mais jogos pelo Fla na Libertadores +Está mais caro ver o jogo do seu time no Brasileirão? Checamos +Veja a expectativa de gols (xG) e as dicas para a rodada do Cartola São Paulo, Bahia e Corinthians, com duas aparições no ranking cada, e Internacional são os outros brasileiros que estão no top 10. Confira a lista. O cálculo para chegarmos ao número de pagantes é feito da seguinte forma: somamos a quantidade de ingressos utilizados disponíveis no borderô do jogo que geraram renda ou subtraímos o público total pelos ingressos utilizados que estão zerados na arrecadação."
11,botafogo,"Igor Jesus se apresentou a Carlo Ancelotti em grande estilo. O camisa 99 só não fez chover na vitória que deu a classificação ao mata-mata da Conmebol Libertadores para o Botafogo , que venceu a Universidad de Chile por 1 a 0, no Estádio Nilton Santos. Novo técnico da seleção brasileira, o italiano esteve no estádio. + Botafogo negocia a contratação de Montoro, joia do Vélez O atacante balançou as redes, assumiu a responsabilidade de ser o protagonista do sistema ofensivo após o time ficar com um a menos e, por pouco, também não saiu com uma assistência - ele tocou com a mão na bola no começo da jogada que resultou no gol anulado de Artur. Mais que isso: gritou, vibrou e sentiu o calor de um jogo que tinha sabor de final, já que o Alvinegro seria eliminado em caso de tropeço. O ge acompanhou algumas das movimentações do jogador. O camisa 99 esteve na pré-lista da Seleção, mas não foi selecionado pelo técnico italiano para os jogos contra Paraguai e Equador, pelas Eliminatórias. — Fico feliz de estar podendo ajudar a minha equipe, ainda mais sob os olhos do novo treinador da Seleção. Espero sempre fazer o meu melhor aqui. Isso (convocação) é consequência do meu trabalho aqui no Botafogo e eu tenho certeza que tendo atuações como essa isso virá normalmente - afirmou Igor, após o jogo. + Análise: Botafogo resgata aura vencedora em luta por vaga e se recoloca nos trilhos em jogo de ""tudo ou nada"" Com um jogador a menos, Igor tomou a liberdade de recuar e também participar da criação de jogadas. Como de praxe, apareceu para dar apoios nos pivôs e jogos físicos contra os zagueiros adversários. Dessa vez, também foi muito ativo pelo chão longe da grande área. O gol marcado nasce justamente de uma movimentação rápida e aproveitando os espaços dados pela defesa chilena. Após recuperação de Vitinho, Artur e Savarino se entenderam rapidamente e o camisa 99 apontou para onde queria a bola antes do cruzamento do venezuelano. De cabeça, abriu o placar. + Botafogo se inspira em título da Libertadores para sobressair com um a menos e conquistar vaga heroica Com a vantagem, Igor foi, por vezes, um lutador solitário no ataque alvinegro, já que Artur teve importante papel de recomposição. Mesmo assim, o atacante conseguiu se dar bem contra a marcação. Arrancou sozinho em contra-ataques contra dois zagueiros, fez dribles curtos... Todo o jogo do Botafogo passou pelo camisa 99. — Você joga muito - disse Vitinho a Igor, enquanto os jogadores comemoravam o gol de Artur que posteriormente seria anulado. Nos minutos finais, foi dele a responsabilidade de prender a bola nas laterais do campo. E comemorou cada escanteio como se fosse um gol. Não era para menos por todo o esforço. Não dá para saber se essa foi a intenção, mas Igor Jesus deixou um cartão de visitas para lá de especial para Carlo Ancelotti. + Compre já seus ingressos para os jogos do Botafogo + ✅Clique aqui para seguir o novo canal ge Botafogo no WhatsApp + O mercado do Cartola vai fechar! Monte seu time agora! Assista: tudo sobre o Botafogo no ge, na Globo e no sportv"
12,botafogo,"O atacante Luiz Henrique, atualmente no Zenit, da Rússia, foi ao Estádio Nilton Santos na noite da última terça-feira para acompanhar a vitória do Botafogo por 1 a 0 sobre a Universidad de Chile, pela última rodada da fase de grupos da Libertadores. Foi a primeira vez que ele retornou ao estádio desde que deixou o clube, em janeiro deste ano. + Botafogo negocia a contratação de Montoro, joia do Vélez Protagonista nas campanhas dos títulos do Botafogo no Brasileirão e na Libertadores de 2024, Luiz Henrique se tornou ídolo do clube e foi bem recebido por torcedores e ex-companheiros. Após o jogo, ele ficou cerca de meia hora no vestiário. Apesar de ter sido revelado pelo Fluminense, o atacante falou sobre a forte ligação que criou com o Glorioso. - Criei um vínculo muito grande com o Botafogo. Aqui tem pessoas de bom coração, que ajudam muito. Estou muito contente de estar aqui. Como eu falo, é minha casa porque parece que eu saí da base do Botafogo. Muita gente me apoiou, o grupo me acolheu, e por isso que aqui é ""meu Fogão"", minha casa e sempre quero estar de volta aqui - disse. + Análise: Botafogo resgata aura vencedora em luta por vaga e se recoloca nos trilhos em jogo de ""tudo ou nada"" + Gregore rechaça clichê ""filme na cabeça"" e diz ter tranquilizado Jair: ""Isso é a família Botafogo"" + Torcedor chileno é preso em flagrante por injúria racial em Botafogo x La U Luiz Henrique, no entanto, não assistiu ao gol da vitória, anotado pelo amigo Igor Jesus no primeiro tempo. Ele contou que chegou atrasado porque foi parado por policiais no caminho para o estádio, mas por um bom motivo. - Cheguei no segundo tempo. A polícia me parou, pediu para tirar foto, queria fazer mídia comigo. Por isso que eu atrasei um pouquinho e cheguei no segundo tempo. Mas fiquei sabendo que o nosso zagueiro foi expulso, mas o Marlon reuniu o grupo, como fez ano passado e deu certo. O resultado garantiu o Botafogo nas oitavas de final da Libertadores, e o ex-camisa 7 admitiu que sentiu a emoção de estar envolvido em um jogo decisivo novamente com o clube. Ele agradeceu o carinho que recebe da torcida, mesmo estando, agora, na Rússia. + Compre já seus ingressos para os jogos do Botafogo + Botafogo encaminha contratações dos zagueiros Abner e Kaio Pantaleão - Deu saudade. Bateu aquele nervosismo, mas graças a Deus conseguimos sair com a vitória. - Vocês sempre estão no meu coração, muito obrigado por todo apoio, pelas mensagens que mandam. Quero dizer que vocês estarão sempre no meu coração - concluiu. + ✅Clique aqui para seguir o novo canal ge Botafogo no WhatsApp Luiz Henrique está de férias do Zenit. No clube russo, tem 20 jogos com quatro gols e três assistências. + O mercado do Cartola vai fechar! Monte seu time agora! Assista: tudo sobre o Botafogo no ge, na Globo e no sportv"
13,botafogo,"De férias do Al-Rayyan, Artur Jorge está de volta ao Rio de Janeiro e se encontrou com o parte do grupo de jogadores campeões da Libertadores e do Brasileirão em 2024. O treinador reuniu seus ex-comandados para um almoço na Barra da Tijuca. + Para italiano ver: Igor Jesus brilha e faz melhor jogo pelo Botafogo sob olhares de Ancelotti + Botafogo negocia a contratação de Montoro, joia do Vélez No encontro, marcaram presença Marlon Freitas, Igor Jesus, Marçal, Gregore, Danilo Barbosa, Cuiabano e Kauê. Além dos atletas do Alvinegro, Luiz Henrique, agora do Zenit, também participou do almoço. + Compre já seus ingressos para os jogos do Botafogo O técnico português estava acompanhado dos auxiliares Franclim Carvalho e João Cardoso e do preparador físico Tiago Lopes, com quem segue trabalhando no Catar. + ✅Clique aqui para seguir o novo canal ge Botafogo no WhatsApp Na noite na última terça-feira, quando o Botafogo venceu a Universidad de Chile por 1 a 0 e conquistou a classificação às oitavas da Libertadores, parte da comissão técnica de Artur acompanhou o jogo em um dos camarotes. O treinador, porém, não esteve no duelo. + O mercado do Cartola vai fechar! Monte seu time agora! Assista: tudo sobre o Botafogo no ge, na Globo e no sportv"
14,botafogo,"Pode respirar, botafoguense. O Botafogo fez o jogo da vida e alcançou a vaga para as oitavas de final da Libertadores. O Alvinegro venceu a Universidad de Chile por 1 a 0, na noite da última terça-feira, pela última rodada da fase de grupos e avançou de fase, em noite que a sinergia entre time e torcida fez a diferença no Nilton Santos. O roteiro da ""final"" - como o duelo foi tratado - teve boas e más notícias. A parte positiva foi os retornos do zagueiro Barboza, do meia Savarino e do atacante Artur quase 100% recuperados de lesão. O ""quase"" é porque nenhum deles estava em plenas condições de jogar, mas a volta foi antecipada em função do caráter decisivo do duelo. E todos eles mostraram que fazem muita falta quando estão fora de combate, e que, talvez, o Botafogo só é o time que se espera quando tem todos à disposição . Escalação inicial do Botafogo contra a La U: John; Vitinho, Jair, Barboza e Alex Telles; Gregore e Marlon Freitas; Savarino, Artur e Cuiabano; Igor Jesus. + Torcedor chileno é preso em flagrante por injúria racial em Botafogo x La U Barboza, mesmo no sacrifício após tratamento de lesão no pé esquerdo, fez desarmes certeiros, exemplificando o quanto a presença de um jogador experiente nessa posição era crucial em um jogo desse tamanho. Afinal, quem vencesse estava no mata-mata. E engana-se quem acha que a La U apenas se defendeu. Foram 13 finalizações dos chilenos contra 15 do Botafogo. Poblete, deu trabalho no lado do argentino, assim como Aránguiz, que surgiu como elemento surpresa e conseguiu duas finalizações, mas para fora. E por falar em maturidade, o zagueiro Jair fez todo torcedor do Botafogo voltar para a final da Libertadores em 2024, ao lembrqr da expulsão de Gregore no primeiro minuto de jogo. O jovem defensor perdeu o controle da bola e, para recuperar, deu um carrinho infantil em Aránguiz. Resultado? Recebeu cartão vermelho, mas com 23 minutos da etapa inicial. Tudo parecia se arruinar. E Gregore desceu para a zaga na única mudança de Paiva após o ocorrido. E aqui o Alvinegro se mostrou mais uma vez resiliente porque os chilenos jogavam e deixavam o Botafogo jogar. Atacavam com quatro - às vezes cinco - jogadores, mas a defesa alvinegra se sobressaia. + Renato Paiva elogia torcida do Botafogo: ""Começamos com 12 e, quando o Jair foi expulso, jogamos com 11"" + Botafogo encaminha contratações dos zagueiros Abner e Kaio Pantaleão E foi assim, em um jogo aberto lá e cá, que os times se testavam em transições. E por falar nelas, Igor Jesus mostrou o porquê de diferentes times da Inglaterra estarem atrás dele. Jogou livre, saiu da área para brigar pela bola, participou das construções e ainda levou a melhor quando esteve fincado entre a zaga adversária. E foi assim que o gol saiu. Mas é preciso dar mérito, também, a outros dois jogadores: Artur, que iniciou a jogada e tem se mostrado um jogador com muita qualidade no um contra um, e Savarino, que esbanja primor quando assunto é passe para gol. O time ainda teve outras chances, outra até com gol de Artur, no segundo tempo, mas que foi anulado pela arbitragem, que identificou toque de mão de Igor Jesus na origem do lance. Com o resultado que precisava no placar, time e torcida jogavam juntos. Os 36.342 torcedores no estádio cantavam nas arquibancadas e serviam de estímulo nítido aos jogadores. A cada bola tirada da defesa, a torcida respondia com cânticos e palmas. + Atuações do Botafogo: Igor Jesus faz jogo espetacular e classifica o time; dê suas notas + Compre já seus ingressos para os jogos do Botafogo E foi nesse embalo que o Botafogo suportou até o fim. Do ""tudo ou nada"", ficou com o que sonhava. Avançou às oitavas, ganhou tranquilidade, retomou a confiança e mostrou que é possível ter melhores atuações com o elenco todo à disposição. E por que não sonhar com algo ainda maior? A verdade é que 2025 trouxe diferentes frustrações até agora, e uma eliminação precoce da competição sul-americana seria difícil de contornar. Mas é melhor lembrar do que dá esperança. O Botafogo garantiu a vaga com um a menos, com os jogadores entregando além do que poderiam, viu a a retomada da sinergia com a torcida, e se colocou de volta aos trilhos. Agora aliviado, o Alvinegro enfrenta o Santos no próximo domingo, às 16h, naVila Belmiro, pelo Brasileirão. + ✅Clique aqui para seguir o novo canal ge Botafogo no WhatsApp + O mercado do Cartola vai fechar! Monte seu time agora! Assista: tudo sobre o Botafogo no ge, na Globo e no sportv"
15,botafogo,"Ter um jogador expulso ainda no primeiro tempo em um jogo decisivo provavelmente causaria frio na espinha em vários clubes no mundo. Não no Botafogo . + Marlon Freitas destaca espírito do Botafogo em nova vitória com um a menos: ""Ninguém fica para trás"" Assim como em 30 de novembro de 2024, data da consagração do primeiro título de Conmebol Libertadores da história do clube, o Alvinegro deu mais um exemplo de resiliência ao vencer a Universidad de Chile por 1 a 0 no Estádio Nilton Santos com um jogador a menos por mais de uma hora - Jair foi expulso aos 27 minutos da etapa inicial. Claro que o contexto de uma final é bem diferente que o de um jogo de fase de grupos, mas o duelo tinha caráter decisivo para o Alvinegro, que seria eliminado até se empatasse. + Botafogo encaminha contratações dos zagueiros Abner e Kaio Pantaleão As semelhanças com aquele jogo de Buenos Aires são enormes. Logo após Jair deixar o gramado, Marlon Freitas reuniu todos os jogadores em uma rodinha no centro do gramado para passar instruções, energias positivas e uma mensagem sobre o que cada um deveria fazer a partir de então. Renato Paiva até colocou Danilo Barbosa no aquecimento, mas optou por deixar o time sem alterações - assim como Artur Jorge o fez na Argentina. Gregore foi puxado para a defesa e Savarino fez uma função mais recuada no meio-campo. + Torcedor chileno é preso em flagrante por injúria racial em Botafogo x La U — É uma vitória que demonstra muito a marca desse grupo de jogadores. Não é a primeira vez que acontece e nem a primeira vez em momentos de muita tensão em decisões. Isso demonstra a capacidade de acreditar, lutar e defender esse escudo da estrela solitária. É uma marca deste grupo. Vou para casa de coração absolutamente cheio e me sentindo um dos treinadores mais orgulhosos do mundo ao liderar esse grupo de jogadores — comentou o treinador. O Botafogo, que vai criando cada vez mais casca e deixando sua marca na América do Sul como um time guerreiro, tem na palavra ""família"" a definição para falar sobre a resiliência de correr e propor jogo mesmo com um a menos. — Os jogadores interpretaram perfeitamente o jogo, e momento nenhum ficamos na defesa e deixamos de atacar. O jogo quando começa em 0 a 0, você precisa acreditar em quem inicia a partida. Precisa acreditar em uma ideia, mesmo com um jogador a menos. Eu nunca fui e nunca serei covarde em relação ao jogo - completou Paiva. Os ""dez do Monumental"" estão marcados na história do Botafogo para sempre - afinal, deram o maior título da história do clube -, mas o dia 27 de maio de 2025 deverá ser lembrado com carinho por todo o torcedor, quer essa campanha termine com título ou não. + Compre já seus ingressos para os jogos do Botafogo + ✅Clique aqui para seguir o novo canal ge Botafogo no WhatsApp + O mercado do Cartola vai fechar! Monte seu time agora! Assista: tudo sobre o Botafogo no ge, na Globo e no sportv"
16,bragantino,"O técnico Fernando Seabra, do Red Bull Bragantino , fez uma análise da vitória do Massa Bruta por 1 a 0 sobre o Juventude , na noite desta segunda-feira, 26, em Bragança Paulista, pela décima rodada do Brasileirão. Durante entrevista coletiva, o treinador admitiu que o desempenho do Massa Bruta não foi dos melhores em comparação com outras atuações do time. No entanto, destacou a força da equipe para, mesmo sem apresentar o melhor jogo, conseguir a vitória. – Foi um jogo muito difícil. Exigiu esse comportamento de jogo, muito apoio, muita solidariedade. Acabamos jogando há quatro dias. Foi o terceiro jogo em oito dias. Do Juventude, foi o segundo. Foi um dos fatores que eles souberam aproveitar. Foi um jogo que exigiu muito espírito coletivo, muita luta, pela qualidade que o adversário desempenhou. Tivemos início de jogo dominante, superior. Eles acabaram quebrando o ritmo com demora em reposições, a arbitragem também apitando muitas faltas no início, que quebrou o ritmo. A medida que o tempo foi passando, o frescor do adversário se fez presente. Após sofrer o gol, eles passaram a construir, jogar mais com bola, mostraram-se muito ajustados – afirmou – É um bom sinal diante da dificuldade. Fomos competitivos e conseguimos vencer. Mesmo assim, tivemos maior volume de chances que o adversário. São sinais importantes da competitividade da equipe. Nem sempre vamos jogar o bem. Hoje, tivemos momentos bons dentro do jogo. A Capacidade da equipe de passar por momentos difíceis na partida é um bom sinal. Mostra força – completou. Com a vitória, o Bragantino se manteve na quarta colocação, com 20 pontos, e está a dois pontos do líder Palmeiras. O Massa Bruta volta a jogar no sábado, 31, contra o Vasco, às 21h, no São Januário, pela 11ª rodada do Brasileirão. + Clique aqui e saiba tudo sobre o Bragantino"
17,bragantino,"O Red Bull Bragantino venceu o Juventude por 1 a 0 na noite desta segunda-feira, 26 , em Bragança Paulista, pelo encerramento da décima rodada do Brasileirão. Com a vitória, o Massa Bruta se manteve na quarta colocação, com 20 pontos, e está a dois pontos do líder Palmeiras. Após a vitória, o zagueiro Pedro Henrique destacou a superação do Bragantino para conquistar o triunfo nesta segunda-feira. – Estou muito feliz pela entrega, pela vitória. Sabemos que não estávamos tão bem como nos últimos jogos, mas foi na superação, na raça. Fomos coroados com a vitória. Mais uma vez, baliza zerada. Todo mundo está ajudando a defender. Agradecer os atacantes que têm voltado muito para nos ajudar na marcação. O grupo está fechado e assim vamos construindo a nossa caminhada – disse em entrevista ao Premiere. O Bragantino volta a jogar no sábado, 31, contra o Vasco, às 21h, no estádio São Januário, pela 11ª rodada do Brasileirão. + Clique aqui e saiba tudo sobre o Bragantino"
18,bragantino,"O atacante Isidro Pitta, que sofreu um estiramento na coxa esquerda e desfalcou o Red Bull Bragantino na última quinta-feira, 22, no jogo contra o Criciúma , está perto de ser liberado pelo Departamento Médico. Neste sábado, 24, o jogador realizou alguns trabalhos no campo na reapresentação do elenco e está em fase final da transição. Os titulares na goleada por 6 a 0 sobre o Criciúma fizeram um treino regenerativo neste sábado, no centro de treinamento do clube, em Atibaia. Os demais, junto com Isidro Pitta, realizaram um treino técnico no campo. Estão no Departamento Médico o lateral-direito Agustin Sant'Anna (lesão na coxa direita) e os atacantes Fernando (tendinite patelar no joelho esquerdo) e Henry Mosquera (lesão na coxa direita) . Esse está em estágio mais avançado da recuperação. O Bragantino faz mais um treino neste domingo, 25, e encerra a preparação para a partida contra o Juventude. O jogo ocorre na segunda-feira, 26, às 20h, no estádio Cícero de Souza Marques, pela décima rodada do Brasileirão. + Clique aqui e saiba tudo sobre o Bragantino"
19,bragantino,"O Bragantino é o maior favorito da rodada, com potencial de 69% para vencer a partida de acordo com o algoritmo do Gato Mestre, enquanto o Juventude é a maior zebra, com 9%, o que não chega a ser uma surpresa, principalmente quando considerado que a equipe gaúcha perdeu os quatro jogos como visitante, com 16 gols sofridos e um marcado nessas partidas. O Bragantino está com o oitavo desempenho mandante (3 V, 1 E, 1 D, 67%). Se conquistar os três pontos, pode acabar a rodada na vice-liderança da classificação, dependendo dos resultados de Flamengo e Cruzeiro. O Juventude tem problemas crônicos em sua defesa e não vem conseguindo encontrar uma solução. Pelas métricas de xGa, que consideram as características de cada conclusão, como ângulo, distância e número de adversários entre a bola e o gol, entre tantas outras, as 153 finalizações sofridas pelo Juventude (média 17 por partida, pior marca), tinham potencial estatístico de virar 17 gols (17,36 xGa, pior marca defensiva), mas a equipe sofreu ainda mais, 21 gols. Nesse cenário, o Bragantino tem fortíssimo potencial para se aproveitar disso porque tem o quinto maior nível de ameaça ofensiva pelos critérios de xG. Está com a segunda maior produtividade ofensiva, com média de 14,1 conclusões por partida, e suas 127 finalizações tiveram potencial para virar 12 gols (11,59 xG), e a equipe fez 11 gols. Sem conseguir se organizar defensivamente, o Juventude também é o time que menos risco impôs no ataque: fez 90 finalizações, com potencial para virar seis gols (6,25 xG) e ainda conseguiu marcar oito gols. O problema é a baixa produtividade, mas como já fez mais do que o esperado, pode se aproveitar do fato de o Bragantino estar com a terceira defesa que mais permitiu finalizações adversárias (129 com média 14,3), mas até aqui com a quinta maior resistência defensiva, um gol sofrido a cada 16,1 conclusões contrárias. A vantagem do Bragantino é que os adversários, ao encontrarem dificuldade para entrar em sua área, finalizam muito de fora, de onde é mais difícil marcar: foram 61 finalizações de fora da área contra o Bragantino, a maior marca do campeonato, 48% do total, terceira maior influência de conclusões de longe. Como consequência, apesar de ser o terceiro time que mais sofreu finalizações, essas 129 conclusões representaram o terceiro menor nível de ameaça, com potencial estatístico para virar oito gols (8,47 xGa), e o Bragantino sofreu oito gols. Estarão em campo duas das três defesas que mais sofreram finalizações em contra-ataques: o Juventude já permitiu 24, maior marca, e o Bragantino, 19, terceira maior marca, e cada time já sofreu um gol assim. As duas equipes finalizaram 13 vezes em contragolpes, empatadas com a quinta maior marca: o Juventude já fez um gol assim, o Bragantino, ainda não. As duas equipes sofreram metade dos gols em jogadas aéreas e metade em troca de passes rasteiros. No ataque, os dois times fizeram cinco gols a partir de jogadas aéreas, a diferença é que o Bragantino marcou 11 gols em jogadas, e o Juventude, oito, com maior influência aérea. O Bragantino já fez dois gols em escanteios, e o Juventude sofreu três assim. Como é o time que mais gols sofreu, também é o que mais levou gol a partir de bola parada, nove. O Bragantino tem três gols assim, o outro após uma cobrança de falta levantada, jogada que já custou três gols na defesa do Juventude. Conheça a análise dos outros jogos da rodada clicando nos links abaixo 18h30 Fluminense x Vasco São Paulo x Mirassol 21h Atlético-MG x Corinthians 11h Grêmio x Bahia 16h Palmeiras x Flamengo Sport x Internacional 18h30 Vitória x Santos 20h30 Fortaleza x Cruzeiro 20h Bragantino x Juventude 20h Botafogo x Ceará *Gato Mestre é formado pelos jornalistas Arthur Sandes, Davi Barros, Guilherme Giavone, Guilherme Maniaudet, Guilherme Marçal, Gustavo Figueiredo, Ingrid Fernandes (estagiária), Leandro Silva, Roberto Maleson, Roberto Teixeira e Valmir Storti e pelos cientistas de dados Paulo Pestana e Vitor Patalano."
20,bragantino,"""Foi meu primeiro hat-trick em um jogo oficial"". Lucas Barbosa não escondeu a felicidade após os três gols marcados na goleada do Red Bull Bragantino sobre o Criciúma, por 6 a 0 , na última quinta-feira, 22, pela Copa do Brasil. Ele disse essa frase durante entrevista coletiva na zona mista do estádio Cícero de Souza Marques e, nas redes sociais, postou fotos da partida contra o Criciúma. Em uma delas, aparece dormindo com a bola que marcou os três gols. – Em termos de gol, sim (foi o jogo mais importante da carreira). Foi meu primeiro hat-trick em jogo oficial. Já fiz grandes jogos, que me trouxeram ao Red Bull Bragantino . Estou muito feliz por repetir uma grande atuação e quero seguir marcando, ajudando o Bragantino – comentou. Lucas Barbosa chegou ao Bragantino no início desta temporada, mas ficou um período no Departamento Médico por causa de uma lesão durante o Campeonato Paulista. Nos últimos jogos, assumiu a titulares da equipe. – Eu fiquei fora todo o campeonato Paulista. Mas faz um tempo que não marcava. Isso estava me incomodando. Atacante vive de gols, não importa se você é de beirada. Mas estava feliz em poder ajudar, com assistência e com a parte tática. Agora, saíram os três gols. Que venham mais – destacou. O Bragantino volta a jogar na segunda-feira, 26, contra o Juventude, ex-clube de Lucas Barbosa. O jogo ocorre às 20h, no estádio Cícero de Souza Marques, pela décima rodada do Brasileirão. + Clique aqui e saiba tudo sobre o Bragantino"
21,ceara,"A Confederação Brasileira de Futebol (CBF) divulgou as datas, horários e os locais da partida entre Atlético-PI e Ceará, pelas quartas de final da Série A3 do Campeonato Brasileiro feminino 2025. O duelo de ida vai ocorrer no dia 7 de junho, em solo cearense, e o confronto de volta está marcado para o dia 14 do próximo mês, em Teresina. O jogo definirá uma das vagas na Série A2 do Brasileiro de 2026. Veja abaixo. O Atlético-PI conquistou o direito de realizar a partida de volta em casa, pois é o dono da melhor campanha geral da Série A3 do Brasileiro feminino. Antes de encarar o Ceará nas quartas, o CAP passou pela Tuna Luso. A equipe derrotou o clube paraense por 4 a 0, em Belém, na ida, e na volta, venceu por 3 a 2, em Teresina. Na última fase da competição nacional, o Ceará venceu o Ypiranga-AP, no primeiro jogo do mata-mata, por 1 a 0, na capital cearense. No segundo duelo, as Alvinegras ficaram no empate no Amapá e conquistaram a classificação. Atlético-PI e Ceará se enfrentaram nesta Série A3 do Brasileiro. Na oportunidade, as duas equipes estiveram no Grupo A6 da competição, e o Cavernão venceu o clube cearense, por 3 a 1, de virada, na capital piauiense. Relembre abaixo."
22,ceara,"Titular contra o Palmeiras pela Copa do Brasil, o lateral Rafael Ramos é uma das peças valorizadas por Léo Condé. O jogador destacou a importância da parada da Copa do Mundo de Clubes da Fifa, em junho, para o Ceará . O elenco ainda está se conhecendo melhor e, para ele, o período sem jogos pode ajudar ainda mais. - Essas paradas geram alguma confusão em algumas equipes, eu acho que no nosso caso pode ser benéfico, porque temos uma equipe montada há pouco tempo. Temos que conhecer ainda alguns, gradualmente. Poderemos trabalhar mais, conhecer mais uns aos outros. E pode ser benéfico - declara. Antes da parada, o Ceará tem três jogos: contra Atlético-MG e Botafogo, pela Série A, e contra o Sampaio Corrêa, pelo Nordestão. Especificamente sobre o confronto contra o Atlético-MG, Rafael Ramos destacou a força que o Vozão tem em casa. - É um jogo muito importante, principalmente porque é em casa e isso faz grande diferença. Sabemos da nossa força e queremos manter essa invencibilidade em casa. Acredito que será muito importante o resultado para continuarmos na parte de cima da tabela. Ceará e Atlético-MG ocorre no domingo (1º), às 18h30, na Arena Castelão, pela 11ª rodada."
23,ceara,"O Ceará deixou a Copa do Brasil Feminina nesta quarta-feira (28) ao ser derrotado pelo Rolim de Moura-RO por 3 a 1 nas penalidades. No tempo normal, em Itaitinga, os times ficaram no empate em 1 a 1. Tatiane marcou para a equipe rondoniense, e Kaillanny fez para as Meninas do Vozão. A equipe de Erivelton Viana agora foca na Série A3 do Campeonato Brasileiro Feminino. No dia 7 de junho, o Ceará enfrenta o Atlético-PI, pelo duelo de ida das quartas de final. O confronto decisivo ocorrerá no dia 14, no Piauí."
24,ceara,"Após ser suspenso pelo Superior Tribunal de Justiça Desportiva (STJD), o atacante Galeano, do Ceará , vai desfalcar o time na partida contra o Atlético-MG, no dia 1º de junho, pela Série A do Brasileirão. O atacante foi julgado por uma atitude antidesportiva na partida contra o Grêmio, na segunda rodada do Brasileirão. O Ceará tentará reverter a suspensão por uma multa, ou então pedir um efeito suspensivo. A informação foi publicada pelo Diário do Nordeste e confirmada pelo ge . Galeano foi substituído aos 44 minutos do segundo tempo. Ao sair do campo, chutou as bolas posicionadas nos cones para reposição . O Ceará venceu por 2 a 0 na Arena Castelão. Galeano vem sendo titular com Léo Condé. Ele fez 25 jogos, com cinco gols e uma assistência."
25,corinthians,"A nova diretoria do Corinthians procurou a Polícia Civil nesta quarta-feira para averiguar possíveis irregularidades no sistema de monitoramento interno do CT Joaquim Grava. Nesta quinta, uma perícia será realizada no local. Funcionários do clube identificaram que as imagens do almoxarifado estavam sendo transmitidas para um dispositivo externo e não para a central de câmeras internas do local. A ausência de gravações dificulta a fiscalização de eventuais furtos e desvios de materiais. + Siga o canal ge Corinthians no WhatsApp Com isso, o clube decidiu prestar queixa no 24º DP, na Ponte Rasa, Zona Leste de São Paulo. A informação foi noticiada inicialmente pela ""Bandeirantes"". Mais do Corinthians : + Fabinho quer papo com nova gestão por reforços A descoberta da falta de imagens aconteceu quando profissionais do Corinthians foram averiguar as câmeras do CT após protestos realizados na porta do local. Três faixas foram penduradas na parede da entrada principal com os seguintes dizeres: ""Futebol sumiu... igual o dinheiro?""; ""Rico em salário, pobre em futebol""; ""De novo? Milhões para nós sofrer"". + Leia mais notícias do Corinthians O elenco corintiano ganhou folga nesta quarta, após a volta da Argentina, e se reapresentará nesta quinta. A expectativa é que o presidente interino, Osmar Stábile, vá ao local para conversar com os atletas e a comissão técnica. O Timão volta a campo no domingo, contra o Vitória, às 18h30, na Neo Química Arena. 🎧 Ouça o podcast ge Corinthians🎧 + Assista: tudo sobre o Corinthians na Globo, sportv e ge"
